iso3,fuacode,AGE_DEP_YEAR,OLD_DEP_RATE,OLD_SH,YOUTH_DEP_RATE,YOUTH_SH,WORKAGE_SH,POP_CH,BIRTH_RATE,DEATH_RATE,NETNAT_RATE,NETMIG_RATE,NETMOB_RATE,NETMOBMIG_RATE,SEX_RATIO_YEAR,SEX_RATIO_TOT,MIGRANT_SH_YEAR,MIGRANT_SH,LST_YEAR,LST_DAY_SUMMER,LST_NIGHT_SUMMER,CDD_T_22C,HDD_T_15C,CDD_T_22C_CH,HDD_T_15C_CH,RIVER_FLOOD_YEAR,RIVER_FLOOD_RP100_POP_SH,COASTAL_FLOOD_YEAR,COASTAL_FLOOD_RP100_POP_SH,GREEN_AREA_CAPITA,GREEN_AREA_SHARE,GREEN_AREAS_YEAR,FOREST_CH,OOKLA_YEAR,OOKLA_FIXED_DOWNLOAD_DEV,OOKLA_FIXED_UPLOAD_DEV,OOKLA_MOBILE_DOWNLOAD_DEV,OOKLA_MOBILE_UPLOAD_DEV,INC_YEAR,MEDIAN_DISP_INC,GINI_YEAR,GINI,POV_YEAR,POV_RATE_60,RENT_YEAR,RENT_M2,HOUSING_PRICE_YEAR,HOUSING_PRICE_M2,UNEMP_YEAR,UNEMP_RATE_15+
USA,USA128F,2021.0,51.45998273637705,28.7335294041434,79.093845425604,15.429822629335476,55.83664796652113,10.908500451203881,10.015576592577265,15.870306186378816,-5.854729593801551,1.1869248587473202,25.5749257094247,24.38800085067738,2021.0,93.22705173717335,2020.0,7.50728741567419,2022.0,32.54496906661599,21.644501274395036,755.8507272610395,164.48803589219514,76.81045151787782,-56.747163863514174,2015.0,0.024348350356662666,2015.0,0.0,10358.053086415968,92.8276469149421,2021.0,0.4660516487375073,2022.0,-17.61875735999327,-54.25491834232647,-32.88589797571838,-34.3179915728584,,,,,,,,,,,,
USA,USA129F,2021.0,33.01388345792803,20.147511190230933,63.495426546623385,18.657400166520816,61.195088643248255,-3.2988583989235796,11.08899978768954,11.648576574437131,-0.5595767867475931,0.6021604854560004,-9.005530330541385,-9.607690815997385,2021.0,98.31386623902223,2020.0,3.040531143141983,2022.0,29.838699208584305,17.24275974544583,238.20102936012117,2490.0257475914823,39.32268292989406,8.6813213158066,2015.0,1.5356280601727885,2015.0,0.0,8255.220604667815,26.994276120832513,2021.0,3.391106377131303,2022.0,-10.517424423932384,19.41361154458318,-43.34241467318473,-32.718605629805396,,,,,,,,,,,,
USA,USA12F,2021.0,29.3460809994189,18.391843793207748,58.75158174360993,18.53588786953665,63.07226833725559,6.664824695219808,11.543182643795555,8.368276661882138,3.1749059819134158,1.2406390659340831,25.801124229864833,24.560485163930753,2021.0,103.51012953256443,2020.0,11.878922898292299,2022.0,49.165223298507485,25.335006993318487,1463.1397310686812,398.0740914336236,154.7066270742538,-91.28494029553914,2015.0,2.9166213158514918,2015.0,0.0,13031.702952832886,65.41471800426747,2021.0,-11.101280502769361,2022.0,-9.542005698498759,-22.93572720141023,-12.01646906763618,-28.127282243060368,,,,,,,,,,,,
USA,USA130F,2021.0,61.90443868027442,33.07969324835484,87.13728152044798,13.483600186538162,53.436706565106995,5.489568016966662,8.628181932472247,10.749561348368653,-2.121379415896407,5.3572892695698755,21.899238577292877,16.541949307723,2021.0,98.24446966856532,2020.0,25.49341628333048,2022.0,29.938775384743742,23.396997424307937,1044.5995535161826,20.364022355617795,135.96947230615672,-17.608826973452157,2015.0,0.0,2015.0,0.0,6563.472057551368,46.47896514119445,2021.0,-1.0859639163807682,2022.0,2.275383002946177,-6.413527802108755,-40.07848677487242,-32.7233403126902,,,,,,,,,,,,
USA,USA131F,2021.0,31.339118006364107,19.90565950934357,57.43823002525362,16.57736625640617,63.51697423425027,2.793576130545537,10.277686700799515,13.366036974450804,-3.0883502736512902,2.409896844813236,3.59782087820626,1.1879240333930237,2021.0,99.65647522763874,2020.0,7.008096439267258,2022.0,26.488161177417386,15.83793364151454,77.92992216872052,2610.1751186594593,27.251041639167447,-177.63420439892116,2015.0,21.69344975074516,2015.0,0.0,6419.483263277613,89.20738397516969,2021.0,-1.5806024495200361,2022.0,-8.36112822550114,-53.42803073670507,-7.156718377958281,-2.4094740888251147,,,,,,,,,,,,
USA,USA132F,2021.0,24.908981415380225,15.97743827009703,55.699510111429156,19.75438632954833,64.26817540035465,2.4038146925277033,12.090103627856147,9.003128133598073,3.086975494258074,1.9477243635925336,-1.6613974518796806,-3.609121815472214,2021.0,104.93073919514602,2020.0,8.49303461008979,2022.0,32.80353140047938,17.76996100528685,378.14339455765185,2485.994692121156,99.934362227898,-11.695732604604927,2015.0,2.836859915955251,2015.0,0.0,17465.962717899074,30.99255866981559,2021.0,-0.6060606060606021,2022.0,-12.600584289370905,84.42374468021636,-50.286988886187345,-40.44464810628592,,,,,,,,,,,,
USA,USA133F,2021.0,33.84979834787651,20.94467304292212,60.904749204569896,16.838654973608918,62.21667198346896,8.792339270075928,10.80930352305887,10.458753461365184,0.3505500616936853,1.3231871121757994,20.16354892414014,18.840361811964343,2021.0,102.7374338249346,2020.0,7.115884376030933,2022.0,26.596346828923124,13.22832181246211,24.282855540371685,2098.2556562923787,12.665853287438704,-89.99194506348294,2015.0,0.0,2015.0,0.41473615947738557,21235.816016577995,93.28383709506417,2021.0,-2.822157390890212,2022.0,-15.857724573991144,-50.7066086968704,-60.89421082625163,-47.58783436561933,,,,,,,,,,,,
USA,USA134F,2021.0,30.06906974555187,18.603762638715097,61.43311839962243,19.43351895218795,61.96271840909696,-3.189580939955286,11.889811884247758,12.588824714886755,-0.6990128306389968,0.2449516095057859,1.6630979301346167,1.4181463206288305,2021.0,99.70841702511808,2020.0,3.6005847406563265,2022.0,33.20073874129159,22.639750917034544,591.3596950207761,1202.0233267819178,97.1403101575794,-39.35247901209311,2015.0,4.454782092482104,2015.0,0.0,79644.88452012622,92.67920780527167,2021.0,-2.9413549084299953,2022.0,-22.21717435863663,50.0607864916261,-58.03829199635135,-44.14997684398937,,,,,,,,,,,,
USA,USA135F,2021.0,34.91309006074393,21.7689985231529,59.98856975146546,15.687624335470936,62.54337714137617,-0.43661341408180965,9.125754892273077,12.395004011705959,-3.269249119432881,0.853204247205895,3.588212973824198,2.735008726618304,2021.0,96.34246048577398,2020.0,3.525587452578849,2022.0,29.02765512516702,19.000305110984502,197.37550174344855,1757.9916341389264,72.76524730488939,-160.62714852197055,2015.0,0.507086541667386,2015.0,0.0,42382.15349580236,88.83186073744601,2021.0,-4.268082786969516,2022.0,-19.21428782602366,-0.24603411775329675,-50.77865835455885,-30.08386313716595,,,,,,,,,,,,
USA,USA136F,2021.0,25.747420300574454,16.550060455852755,51.526549019569515,16.93279435255112,66.51714519159613,-4.8026895538556085,11.530193114440156,10.235347863412207,1.2948452510279485,3.959703896473662,2.856697318822449,-1.103006577651214,2021.0,126.06813534007402,2020.0,6.730813828083912,2022.0,30.449463693071582,21.216241723872084,604.2451233077362,610.9773796623522,93.62556020180412,-132.81953941437442,2015.0,2.5217431539003234,2015.0,0.0,91821.66940335433,94.52671320955857,2021.0,-2.446097162428516,2022.0,-43.29268376840332,-40.13159232617698,-52.84393880787515,-50.27081936126069,,,,,,,,,,,,
